experiment_id,t_seconds,offered,served,ok,errors,latency_p50_s,latency_p90_s,latency_max_s
E4-run01,50,500,430,428,2,0.1238,0.1283,5.0000
E4-run01,51,500,540,499,41,0.1243,0.1352,5.0000
E4-run01,52,500,492,457,35,0.1247,0.1435,5.0000
E4-run01,53,500,494,466,28,0.1248,0.1326,5.0000
E4-run01,54,500,525,471,54,0.1250,5.0000,5.0000
E4-run01,55,500,513,449,64,0.1245,5.0000,5.0000
E4-run01,56,500,443,435,8,0.1239,0.1299,5.0000
E4-run01,57,500,429,398,31,0.1246,0.1313,5.0000
E4-run01,58,500,0,0,0,0.0000,0.0000,0.0000
E4-run01,59,500,0,0,0,0.0000,0.0000,0.0000
E4-run01,60,500,481,447,34,0.1251,2.3636,5.0000
E4-run01,61,500,497,469,28,0.1239,0.1309,5.0000
E4-run01,62,500,523,473,50,0.1240,0.1373,5.0000
E4-run01,63,500,509,445,64,0.1250,5.0000,5.0000
E4-run01,64,500,453,442,11,0.1330,0.1401,5.0000
E4-run01,65,500,524,488,36,0.1239,0.1355,5.0000
E4-run01,66,500,502,466,36,0.1239,0.1307,5.0000
E4-run01,67,500,494,466,28,0.1232,0.1298,5.0000
E4-run01,68,500,519,472,47,0.1233,0.1559,5.0000
E4-run01,69,500,518,456,62,0.1239,5.0000,5.0000
E4-run01,70,500,455,443,12,0.1223,0.1290,5.0000
E4-run01,71,500,476,442,34,0.1246,0.2626,5.0000
E4-run01,72,500,502,469,33,0.1255,0.6733,5.0000
E4-run01,73,500,532,499,33,0.1229,0.3838,5.0000
E4-run01,74,500,505,461,44,0.1261,0.5527,5.0000
E4-run01,75,500,269,213,56,0.1702,5.0000,5.0000
E4-run01,76,500,149,132,17,0.8419,5.0000,5.0000
E4-run01,77,500,496,459,37,0.8670,2.2873,5.0000
E4-run01,78,500,532,502,30,0.2588,2.9732,5.0000
E4-run01,79,500,601,567,34,0.1337,3.1559,5.0000
E4-run01,80,500,538,492,46,0.1241,4.5504,5.0000
E4-run01,81,500,640,493,147,0.1325,5.0000,5.0000
E4-run01,82,500,508,392,116,0.1290,5.0000,5.0000
E4-run01,83,500,466,398,68,0.1263,5.0000,5.0000
E4-run01,84,500,482,433,49,0.1269,5.0000,5.0000
E4-run01,85,500,496,452,44,0.1255,0.1465,5.0000
E4-run01,86,500,525,457,68,0.1263,5.0000,5.0000
E4-run01,87,500,551,420,131,0.1265,5.0000,5.0000
E4-run01,88,500,475,373,102,0.1261,5.0000,5.0000
E4-run01,89,500,471,403,68,0.1241,5.0000,5.0000
E4-run01,90,500,491,443,48,0.1234,0.1435,5.0000
E4-run01,91,500,495,455,40,0.1235,0.1351,5.0000
E4-run01,92,500,147,127,20,0.1245,5.0000,5.0000
E4-run01,93,500,0,0,0,0.0000,0.0000,0.0000
E4-run01,94,500,263,223,40,0.1271,5.0000,5.0000
E4-run01,95,500,570,451,119,0.1247,5.0000,5.0000
E4-run01,96,500,514,417,97,0.1244,5.0000,5.0000
E4-run01,97,500,488,424,64,0.1242,5.0000,5.0000
E4-run01,98,500,497,455,42,0.1341,0.2009,5.0000
E4-run01,99,500,498,468,30,0.1262,0.1509,5.0000
E4-run01,100,500,535,475,60,0.1248,5.0000,5.0000
E4-run01,101,500,535,447,88,0.1255,5.0000,5.0000
E4-run01,102,500,492,421,71,0.1248,5.0000,5.0000
E4-run01,103,500,477,434,43,0.1240,0.1339,5.0000
E4-run01,104,500,488,454,34,0.1246,0.1337,5.0000
E4-run01,105,500,499,463,36,0.1245,0.1332,5.0000
E4-run01,106,500,522,468,54,0.1244,5.0000,5.0000
E4-run01,107,500,526,449,77,0.1227,5.0000,5.0000
E4-run01,108,500,496,432,64,0.1217,5.0000,5.0000
E4-run01,109,500,476,431,45,0.1213,0.1296,5.0000
E4-run01,110,500,488,455,33,0.1215,0.1271,5.0000
E4-run01,111,500,498,461,37,0.1220,0.1291,5.0000
E4-run01,112,500,519,463,56,0.1219,5.0000,5.0000
E4-run01,113,500,518,448,70,0.1222,5.0000,5.0000
E4-run01,114,500,500,436,64,0.1214,5.0000,5.0000
E4-run01,115,500,478,430,48,0.1225,5.0000,5.0000
E4-run01,116,500,483,452,31,0.1250,0.1308,5.0000
E4-run01,117,500,504,466,38,0.1261,0.1366,5.0000
E4-run01,118,500,521,466,55,0.1261,5.0000,5.0000
E4-run01,119,500,514,444,70,0.1263,5.0000,5.0000
E4-run01,120,500,499,437,62,0.1255,5.0000,5.0000
E4-run01,121,499,484,434,50,0.1251,5.0000,5.0000
E4-run01,122,498,481,451,30,0.1254,0.1313,5.0000
E4-run01,123,497,506,464,42,0.1233,0.1348,5.0000
E4-run01,124,496,513,461,52,0.1225,5.0000,5.0000
E4-run01,125,494,515,447,68,0.1230,5.0000,5.0000
E4-run01,126,493,399,347,52,0.1230,5.0000,5.0000
E4-run01,127,492,0,0,0,0.0000,0.0000,0.0000
E4-run01,128,491,0,0,0,0.0000,0.0000,0.0000
E4-run01,129,490,465,416,49,0.1235,5.0000,5.0000
E4-run01,130,489,478,443,35,0.1224,0.1304,5.0000
E4-run01,131,488,501,464,37,0.1228,0.1291,5.0000
E4-run01,132,487,508,457,51,0.1269,5.0000,5.0000
E4-run01,133,485,513,452,61,0.1295,5.0000,5.0000
E4-run01,134,484,449,381,68,0.1262,5.0000,5.0000
E4-run01,135,483,427,375,52,0.1310,5.0000,5.0000
E4-run01,136,482,187,151,36,0.3900,5.0000,5.0000
E4-run01,137,481,433,396,37,0.4014,2.2220,5.0000
E4-run01,138,480,402,351,51,0.3578,5.0000,5.0000
E4-run01,139,479,622,560,62,0.4341,4.4038,5.0000
E4-run01,140,478,671,602,69,0.2236,5.0000,5.0000
E4-run01,141,476,547,455,92,0.1282,5.0000,5.0000
E4-run01,142,475,521,409,112,0.1239,5.0000,5.0000
E4-run01,143,474,477,379,98,0.1228,5.0000,5.0000
E4-run01,144,473,443,395,48,0.1220,5.0000,5.0000
E4-run01,145,472,478,431,47,0.1211,0.1331,5.0000
E4-run01,146,471,491,433,58,0.1221,5.0000,5.0000
E4-run01,147,470,512,421,91,0.1218,5.0000,5.0000
E4-run01,148,469,498,391,107,0.1225,5.0000,5.0000
E4-run01,149,468,462,372,90,0.1234,5.0000,5.0000
E4-run01,150,466,433,384,49,0.1253,5.0000,5.0000
E4-run01,151,465,479,430,49,0.1253,5.0000,5.0000
E4-run01,152,464,516,460,56,0.1265,5.0000,5.0000
E4-run01,153,463,515,422,93,0.1256,5.0000,5.0000
E4-run01,154,462,501,401,100,0.1261,5.0000,5.0000
E4-run01,155,461,465,385,80,0.1258,5.0000,5.0000
E4-run01,156,460,428,389,39,0.1253,0.1732,5.0000
E4-run01,157,459,470,433,37,0.1241,0.1371,5.0000
E4-run01,158,457,475,432,43,0.1239,0.1492,5.0000
E4-run01,159,456,507,429,78,0.1237,5.0000,5.0000
E4-run01,160,455,481,396,85,0.1235,5.0000,5.0000
E4-run01,161,454,134,110,24,0.1233,5.0000,5.0000
E4-run01,162,453,0,0,0,0.0000,0.0000,0.0000
E4-run01,163,452,212,174,38,0.1251,5.0000,5.0000
E4-run01,164,451,429,385,44,0.1232,5.0000,5.0000
E4-run01,165,450,435,406,29,0.1228,0.1301,5.0000
E4-run01,166,449,479,435,44,0.1234,0.1331,5.0000
E4-run01,167,447,482,416,66,0.1312,5.0000,5.0000
E4-run01,168,446,478,398,80,0.1255,5.0000,5.0000
E4-run01,169,445,467,388,79,0.1257,5.0000,5.0000
E4-run01,170,444,431,383,48,0.1259,5.0000,5.0000
E4-run01,171,443,424,396,28,0.1248,0.1329,5.0000
E4-run01,172,442,462,420,42,0.1243,0.1348,5.0000
E4-run01,173,441,458,395,63,0.1263,5.0000,5.0000
E4-run01,174,440,491,418,73,0.1262,5.0000,5.0000
E4-run01,175,438,456,382,74,0.1252,5.0000,5.0000
E4-run01,176,437,441,381,60,0.1214,5.0000,5.0000
E4-run01,177,436,407,379,28,0.1215,0.1287,5.0000
E4-run01,178,435,451,411,40,0.1214,0.1294,5.0000
E4-run01,179,434,472,411,61,0.1217,5.0000,5.0000
E4-run01,180,433,463,397,66,0.1217,5.0000,5.0000
E4-run01,181,432,452,380,72,0.1220,5.0000,5.0000
E4-run01,182,431,436,372,64,0.1218,5.0000,5.0000
E4-run01,183,430,400,365,35,0.1212,0.1297,5.0000
E4-run01,184,428,443,402,41,0.1252,0.1442,5.0000
E4-run01,185,427,454,402,52,0.1247,5.0000,5.0000
E4-run01,186,426,456,393,63,0.1250,5.0000,5.0000
E4-run01,187,425,446,376,70,0.1255,5.0000,5.0000
E4-run01,188,424,437,366,71,0.1252,5.0000,5.0000
E4-run01,189,423,403,364,39,0.1244,0.1429,5.0000
E4-run01,190,422,430,389,41,0.1247,0.1380,5.0000
E4-run01,191,421,438,390,48,0.1242,5.0000,5.0000
E4-run01,192,419,449,390,59,0.1235,5.0000,5.0000
E4-run01,193,418,447,377,70,0.1260,5.0000,5.0000
E4-run01,194,417,257,187,70,0.1678,5.0000,5.0000
E4-run01,195,416,232,193,39,0.2836,5.0000,5.0000
E4-run01,196,415,0,0,0,0.0000,0.0000,0.0000
E4-run01,197,414,0,0,0,0.0000,0.0000,0.0000
E4-run01,198,413,297,260,37,0.1313,5.0000,5.0000
E4-run01,199,412,511,468,43,0.4089,5.0000,5.0000
E4-run01,200,410,570,516,54,0.1938,5.0000,5.0000
E4-run01,201,409,552,484,68,0.1282,5.0000,5.0000
E4-run01,202,408,469,384,85,0.1269,5.0000,5.0000
E4-run01,203,407,434,362,72,0.1258,5.0000,5.0000
E4-run01,204,406,369,329,40,0.1249,5.0000,5.0000
E4-run01,205,405,409,371,38,0.1258,0.1790,5.0000
E4-run01,206,404,424,382,42,0.1247,0.1384,5.0000
E4-run01,207,403,428,376,52,0.1253,5.0000,5.0000
E4-run01,208,402,431,366,65,0.1258,5.0000,5.0000
E4-run01,209,400,449,364,85,0.1265,5.0000,5.0000
E4-run01,210,399,378,329,49,0.1205,5.0000,5.0000
E4-run01,211,398,392,353,39,0.1192,0.1550,5.0000
E4-run01,212,397,415,375,40,0.1211,0.1322,5.0000
E4-run01,213,396,415,367,48,0.1216,5.0000,5.0000
E4-run01,214,395,421,365,56,0.1219,5.0000,5.0000
E4-run01,215,394,446,362,84,0.1221,5.0000,5.0000
E4-run01,216,393,388,328,60,0.1210,5.0000,5.0000
E4-run01,217,391,383,342,41,0.1216,5.0000,5.0000
E4-run01,218,390,393,354,39,0.1227,0.1403,5.0000
E4-run01,219,389,411,363,48,0.1233,5.0000,5.0000
E4-run01,220,388,412,362,50,0.1250,5.0000,5.0000
E4-run01,221,387,429,348,81,0.1257,5.0000,5.0000
E4-run01,222,386,405,344,61,0.1245,5.0000,5.0000
E4-run01,223,385,377,330,47,0.1251,5.0000,5.0000
E4-run01,224,384,384,342,42,0.1244,5.0000,5.0000
E4-run01,225,382,392,351,41,0.1251,5.0000,5.0000
E4-run01,226,381,408,358,50,0.1241,5.0000,5.0000
E4-run01,227,380,413,348,65,0.1239,5.0000,5.0000
E4-run01,228,379,407,339,68,0.1235,5.0000,5.0000
E4-run01,229,378,381,325,56,0.1233,5.0000,5.0000
E4-run01,230,377,110,96,14,0.1226,5.0000,5.0000
E4-run01,231,376,0,0,0,0.0000,0.0000,0.0000
E4-run01,232,375,171,150,21,0.1254,5.0000,5.0000
E4-run01,233,374,374,335,39,0.1229,5.0000,5.0000
E4-run01,234,372,396,350,46,0.1234,5.0000,5.0000
E4-run01,235,371,394,345,49,0.1229,5.0000,5.0000
E4-run01,236,370,408,337,71,0.1249,5.0000,5.0000
E4-run01,237,369,391,330,61,0.1252,5.0000,5.0000
E4-run01,238,368,378,326,52,0.1253,5.0000,5.0000
E4-run01,239,367,366,324,42,0.1249,5.0000,5.0000
E4-run01,240,366,383,339,44,0.1253,5.0000,5.0000
E4-run01,241,365,382,336,46,0.1257,5.0000,5.0000
E4-run01,242,363,396,336,60,0.1260,5.0000,5.0000
E4-run01,243,362,391,328,63,0.1261,5.0000,5.0000
E4-run01,244,361,376,319,57,0.1229,5.0000,5.0000
E4-run01,245,360,364,317,47,0.1214,5.0000,5.0000
E4-run01,246,359,367,324,43,0.1208,5.0000,5.0000
E4-run01,247,358,385,339,46,0.1212,5.0000,5.0000
E4-run01,248,357,381,328,53,0.1209,5.0000,5.0000
E4-run01,249,356,389,330,59,0.1224,5.0000,5.0000
E4-run01,250,355,371,310,61,0.1219,5.0000,5.0000
E4-run01,251,353,362,311,51,0.1212,5.0000,5.0000
E4-run01,252,352,354,309,45,0.1221,5.0000,5.0000
E4-run01,253,351,367,322,45,0.1268,5.0000,5.0000
E4-run01,254,350,336,292,44,0.1256,5.0000,5.0000
E4-run01,255,349,328,267,61,0.1616,5.0000,5.0000
E4-run01,256,348,446,391,55,0.3141,5.0000,5.0000
E4-run01,257,347,366,309,57,0.1240,5.0000,5.0000
E4-run01,258,346,366,316,50,0.1239,5.0000,5.0000
E4-run01,259,344,354,308,46,0.1251,5.0000,5.0000
E4-run01,260,343,357,314,43,0.1239,5.0000,5.0000
E4-run01,261,342,374,314,60,0.1235,5.0000,5.0000
E4-run01,262,341,371,312,59,0.1236,5.0000,5.0000
E4-run01,263,340,344,293,51,0.1239,5.0000,5.0000
E4-run01,264,339,285,247,38,0.1238,5.0000,5.0000
E4-run01,265,338,0,0,0,0.0000,0.0000,0.0000
E4-run01,266,337,0,0,0,0.0000,0.0000,0.0000
E4-run01,267,336,327,284,43,0.1234,5.0000,5.0000
E4-run01,268,334,357,309,48,0.1235,5.0000,5.0000
E4-run01,269,333,353,307,46,0.1224,5.0000,5.0000
E4-run01,270,332,369,305,64,0.1242,5.0000,5.0000
E4-run01,271,331,345,297,48,0.1261,5.0000,5.0000
E4-run01,272,330,347,293,54,0.1261,5.0000,5.0000
E4-run01,273,329,348,302,46,0.1243,5.0000,5.0000
E4-run01,274,328,342,295,47,0.1251,5.0000,5.0000
E4-run01,275,327,345,299,46,0.0933,5.0000,5.0000
E4-run01,276,325,354,300,54,0.1253,5.0000,5.0000
E4-run01,277,324,354,296,58,0.1259,5.0000,5.0000
E4-run01,278,323,336,289,47,0.1255,5.0000,5.0000
E4-run01,279,322,344,291,53,0.1210,5.0000,5.0000
E4-run01,280,321,333,285,48,0.1212,5.0000,5.0000
E4-run01,281,320,342,296,46,0.1212,5.0000,5.0000
E4-run01,282,319,335,289,46,0.1215,5.0000,5.0000
E4-run01,283,318,353,296,57,0.0909,5.0000,5.0000
E4-run01,284,316,342,290,52,0.0928,5.0000,5.0000
E4-run01,285,315,329,276,53,0.0857,5.0000,5.0000
E4-run01,286,314,332,288,44,0.0859,5.0000,5.0000
E4-run01,287,313,333,283,50,0.0876,5.0000,5.0000
E4-run01,288,312,331,285,46,0.0878,5.0000,5.0000
E4-run01,289,311,334,283,51,0.0871,5.0000,5.0000
E4-run01,290,310,340,285,55,0.0870,5.0000,5.0000
E4-run01,291,309,322,277,45,0.0867,5.0000,5.0000
E4-run01,292,308,329,275,54,0.0869,5.0000,5.0000
E4-run01,293,306,325,276,49,0.0868,5.0000,5.0000
E4-run01,294,305,325,278,47,0.0866,5.0000,5.0000
E4-run01,295,304,319,275,44,0.0862,5.0000,5.0000
E4-run01,296,303,328,278,50,0.0870,5.0000,5.0000
E4-run01,297,302,329,275,54,0.0864,5.0000,5.0000
E4-run01,298,301,319,270,49,0.0867,5.0000,5.0000
E4-run01,299,300,104,85,19,0.0868,5.0000,5.0000
E4-run01,300,299,0,0,0,0.0000,0.0000,0.0000
E4-run01,301,297,132,114,18,0.0880,5.0000,5.0000
E4-run01,302,296,318,268,50,0.0870,5.0000,5.0000
E4-run01,303,295,315,269,46,0.0870,5.0000,5.0000
E4-run01,304,294,312,267,45,0.0872,5.0000,5.0000
E4-run01,305,293,320,271,49,0.0879,5.0000,5.0000
E4-run01,306,292,320,267,53,0.0883,5.0000,5.0000
E4-run01,307,291,311,262,49,0.0882,5.0000,5.0000
E4-run01,308,290,313,264,49,0.0877,5.0000,5.0000
E4-run01,309,288,310,260,50,0.0876,5.0000,5.0000
E4-run01,310,287,307,263,44,0.0878,5.0000,5.0000
E4-run01,311,286,307,259,48,0.0877,5.0000,5.0000
E4-run01,312,285,313,263,50,0.0883,5.0000,5.0000
E4-run01,313,284,308,259,49,0.0854,5.0000,5.0000
E4-run01,314,283,305,254,51,0.0888,5.0000,5.0000
E4-run01,315,282,295,249,46,0.0991,5.0000,5.0000
E4-run01,316,281,312,263,49,0.1207,5.0000,5.0000
E4-run01,317,280,301,257,44,0.0859,5.0000,5.0000
E4-run01,318,278,303,254,49,0.0856,5.0000,5.0000
E4-run01,319,277,304,255,49,0.0853,5.0000,5.0000
E4-run01,320,276,300,251,49,0.0849,5.0000,5.0000
E4-run01,321,275,299,248,51,0.0887,5.0000,5.0000
E4-run01,322,274,296,250,46,0.0886,5.0000,5.0000
E4-run01,323,273,291,244,47,0.0890,5.0000,5.0000
E4-run01,324,272,293,247,46,0.0892,5.0000,5.0000
E4-run01,325,271,292,244,48,0.0894,5.0000,5.0000
E4-run01,326,269,297,249,48,0.0893,5.0000,5.0000
E4-run01,327,268,293,243,50,0.0889,5.0000,5.0000
E4-run01,328,267,289,242,47,0.0897,5.0000,5.0000
E4-run01,329,266,287,239,48,0.0935,5.0000,5.0000
E4-run01,330,265,288,241,47,0.0927,5.0000,5.0000
E4-run01,331,264,285,240,45,0.0927,5.0000,5.0000
E4-run01,332,263,287,239,48,0.0923,5.0000,5.0000
E4-run01,333,262,242,202,40,0.0925,5.0000,5.0000
E4-run01,334,261,0,0,0,0.0000,0.0000,0.0000
E4-run01,335,259,106,88,18,0.0958,5.0000,5.0000
E4-run01,336,258,281,234,47,0.0926,5.0000,5.0000
E4-run01,337,257,286,237,49,0.0927,5.0000,5.0000
E4-run01,338,256,286,237,49,0.0925,5.0000,5.0000
E4-run01,339,255,274,229,45,0.0898,5.0000,5.0000
E4-run01,340,254,277,231,46,0.0889,5.0000,5.0000
E4-run01,341,253,277,232,45,0.0882,5.0000,5.0000
E4-run01,342,252,278,230,48,0.0890,5.0000,5.0000
E4-run01,343,250,276,230,46,0.0885,5.0000,5.0000
E4-run01,344,249,277,228,49,0.0884,5.0000,5.0000
E4-run01,345,248,275,227,48,0.0883,5.0000,5.0000
E4-run01,346,247,270,225,45,0.0884,5.0000,5.0000
E4-run01,347,246,268,222,46,0.0855,5.0000,5.0000
E4-run01,348,245,271,226,45,0.0855,5.0000,5.0000
E4-run01,349,244,269,222,47,0.0858,5.0000,5.0000
E4-run01,350,243,270,223,47,0.0858,5.0000,5.0000
E4-run01,351,242,264,217,47,0.0857,5.0000,5.0000
E4-run01,352,240,268,221,47,0.0868,5.0000,5.0000
E4-run01,353,239,265,220,45,0.0859,5.0000,5.0000
E4-run01,354,238,262,217,45,0.0855,5.0000,5.0000
E4-run01,355,237,260,215,45,0.0881,5.0000,5.0000
E4-run01,356,236,257,211,46,0.0874,5.0000,5.0000
E4-run01,357,235,266,220,46,0.0886,5.0000,5.0000
E4-run01,358,234,260,214,46,0.0878,5.0000,5.0000
E4-run01,359,233,257,211,46,0.0882,5.0000,5.0000
E4-run01,360,231,257,212,45,0.0877,5.0000,5.0000
E4-run01,361,230,253,209,44,0.0876,5.0000,5.0000
E4-run01,362,229,256,210,46,0.0875,5.0000,5.0000
E4-run01,363,228,252,208,44,0.0867,5.0000,5.0000
E4-run01,364,227,250,206,44,0.0867,5.0000,5.0000
E4-run01,365,226,255,209,46,0.0863,5.0000,5.0000
E4-run01,366,225,246,201,45,0.0866,5.0000,5.0000
E4-run01,367,224,219,179,40,0.0865,5.0000,5.0000
E4-run01,368,222,0,0,0,0.0000,0.0000,0.0000
E4-run01,369,221,58,47,11,1.9797,5.0000,5.0000
E4-run01,370,220,245,202,43,0.0861,5.0000,5.0000
E4-run01,371,219,212,168,44,0.0866,5.0000,5.0000
E4-run01,372,218,281,236,45,0.3048,5.0000,5.0000
E4-run01,373,217,243,199,44,0.0874,5.0000,5.0000
E4-run01,374,216,238,193,45,0.0896,5.0000,5.0000
E4-run01,375,215,242,198,44,0.0893,5.0000,5.0000
E4-run01,376,214,244,199,45,0.1171,5.0000,5.0000
E4-run01,377,212,244,200,44,0.0942,5.0000,5.0000
E4-run01,378,211,236,191,45,0.0897,5.0000,5.0000
E4-run01,379,210,243,199,44,0.0890,5.0000,5.0000
E4-run01,380,209,234,191,43,0.0890,5.0000,5.0000
E4-run01,381,208,225,179,46,0.0865,5.0000,5.0000
E4-run01,382,207,246,205,41,0.0859,5.0000,5.0000
E4-run01,383,206,232,187,45,0.0864,5.0000,5.0000
E4-run01,384,205,229,189,40,0.0868,5.0000,5.0000
E4-run01,385,203,234,191,43,0.0861,5.0000,5.0000
E4-run01,386,202,239,184,55,0.0852,5.0000,5.0000
E4-run01,387,201,219,189,30,0.0850,5.0000,5.0000
E4-run01,388,200,226,183,43,0.0852,5.0000,5.0000
E4-run01,389,199,227,184,43,0.0884,5.0000,5.0000
E4-run01,390,198,227,185,42,0.0884,5.0000,5.0000
E4-run01,391,197,220,177,43,0.0885,5.0000,5.0000
E4-run01,392,196,219,179,40,0.0898,5.0000,5.0000
E4-run01,393,194,228,184,44,0.0888,5.0000,5.0000
E4-run01,394,193,217,176,41,0.0879,5.0000,5.0000
E4-run01,395,192,221,180,41,0.0879,5.0000,5.0000
E4-run01,396,191,224,177,47,0.0880,5.0000,5.0000
E4-run01,397,190,213,175,38,0.0865,5.0000,5.0000
E4-run01,398,189,220,177,43,0.0863,5.0000,5.0000
E4-run01,399,188,209,166,43,0.0866,5.0000,5.0000
E4-run01,400,187,217,179,38,0.0864,5.0000,5.0000
E4-run01,401,186,216,170,46,0.0865,5.0000,5.0000
E4-run01,402,184,2,2,0,0.0863,0.0863,0.0863
E4-run01,403,183,0,0,0,0.0000,0.0000,0.0000
E4-run01,404,182,191,157,34,0.0866,5.0000,5.0000
E4-run01,405,181,213,171,42,0.0863,5.0000,5.0000
E4-run01,406,180,214,166,48,0.0867,5.0000,5.0000
E4-run01,407,179,207,172,35,0.0876,5.0000,5.0000
E4-run01,408,178,208,166,42,0.0874,5.0000,5.0000
E4-run01,409,177,199,158,41,0.0876,5.0000,5.0000
E4-run01,410,175,210,171,39,0.0876,5.0000,5.0000
E4-run01,411,174,209,163,46,0.0879,5.0000,5.0000
E4-run01,412,173,195,160,35,0.0870,5.0000,5.0000
E4-run01,413,172,204,164,40,0.0880,5.0000,5.0000
E4-run01,414,171,206,158,48,0.0868,5.0000,5.0000
E4-run01,415,170,193,160,33,0.0848,5.0000,5.0000
E4-run01,416,169,200,158,42,0.0852,5.0000,5.0000
E4-run01,417,168,196,155,41,0.0853,5.0000,5.0000
E4-run01,418,167,198,161,37,0.0858,5.0000,5.0000
E4-run01,419,165,197,153,44,0.0851,5.0000,5.0000
E4-run01,420,164,189,153,36,0.0851,5.0000,5.0000
E4-run01,421,163,195,155,40,0.0846,5.0000,5.0000
E4-run01,422,162,196,152,44,0.0848,5.0000,5.0000
E4-run01,423,161,186,151,35,0.0847,5.0000,5.0000
E4-run01,424,160,191,151,40,0.0847,5.0000,5.0000
E4-run01,425,159,189,148,41,0.0844,5.0000,5.0000
E4-run01,426,158,184,148,36,0.0853,5.0000,5.0000
E4-run01,427,156,188,147,41,0.0852,5.0000,5.0000
E4-run01,428,155,182,144,38,0.0850,5.0000,5.0000
E4-run01,429,154,184,146,38,0.0842,5.0000,5.0000
E4-run01,430,153,187,146,41,0.0843,5.0000,5.0000
E4-run01,431,152,177,140,37,0.0841,5.0000,5.0000
E4-run01,432,151,180,142,38,0.0849,5.0000,5.0000
E4-run01,433,150,182,142,40,0.0967,5.0000,5.0000
E4-run01,434,149,170,132,38,0.1209,5.0000,5.0000
E4-run01,435,148,180,143,37,0.1136,5.0000,5.0000
E4-run01,436,146,58,45,13,0.1110,5.0000,5.0000
E4-run01,437,145,0,0,0,0.0000,0.0000,0.0000
E4-run01,438,144,29,22,7,2.6197,5.0000,5.0000
E4-run01,439,143,175,139,36,0.0927,5.0000,5.0000
E4-run01,440,142,171,134,37,0.0921,5.0000,5.0000
E4-run01,441,141,178,139,39,0.0939,5.0000,5.0000
E4-run01,442,140,170,132,38,0.0891,5.0000,5.0000
E4-run01,443,139,173,136,37,0.0893,5.0000,5.0000
E4-run01,444,137,171,133,38,0.0873,5.0000,5.0000
E4-run01,445,136,168,129,39,0.0877,5.0000,5.0000
E4-run01,446,135,168,133,35,0.0860,5.0000,5.0000
E4-run01,447,134,168,129,39,0.0852,5.0000,5.0000
