experiment_id,t_seconds,offered,served,ok,errors,latency_p50_s,latency_p90_s,latency_max_s
E7-run01,448,243,223,0,223,5.0000,5.0000,5.0000
E7-run01,449,244,223,0,223,5.0000,5.0000,5.0000
E7-run01,450,244,225,0,225,5.0000,5.0000,5.0000
E7-run01,451,245,224,0,224,5.0000,5.0000,5.0000
E7-run01,452,246,226,0,226,5.0000,5.0000,5.0000
E7-run01,453,246,227,0,227,5.0000,5.0000,5.0000
E7-run01,454,247,226,0,226,5.0000,5.0000,5.0000
E7-run01,455,247,228,0,228,5.0000,5.0000,5.0000
E7-run01,456,248,228,0,228,5.0000,5.0000,5.0000
E7-run01,457,249,229,0,229,5.0000,5.0000,5.0000
E7-run01,458,249,228,0,228,5.0000,5.0000,5.0000
E7-run01,459,250,231,0,231,5.0000,5.0000,5.0000
E7-run01,460,250,230,0,230,5.0000,5.0000,5.0000
E7-run01,461,251,230,0,230,5.0000,5.0000,5.0000
E7-run01,462,252,233,0,233,5.0000,5.0000,5.0000
E7-run01,463,252,232,0,232,5.0000,5.0000,5.0000
E7-run01,464,253,233,0,233,5.0000,5.0000,5.0000
E7-run01,465,254,234,0,234,5.0000,5.0000,5.0000
E7-run01,466,254,234,0,234,5.0000,5.0000,5.0000
E7-run01,467,255,235,0,235,5.0000,5.0000,5.0000
E7-run01,468,255,235,0,235,5.0000,5.0000,5.0000
E7-run01,469,256,237,0,237,5.0000,5.0000,5.0000
E7-run01,470,257,237,0,237,5.0000,5.0000,5.0000
E7-run01,471,257,236,0,236,5.0000,5.0000,5.0000
E7-run01,472,258,239,0,239,5.0000,5.0000,5.0000
E7-run01,473,259,238,0,238,5.0000,5.0000,5.0000
E7-run01,474,259,239,0,239,5.0000,5.0000,5.0000
E7-run01,475,260,241,0,241,5.0000,5.0000,5.0000
E7-run01,476,260,239,0,239,5.0000,5.0000,5.0000
E7-run01,477,261,241,0,241,5.0000,5.0000,5.0000
E7-run01,478,262,241,0,241,5.0000,5.0000,5.0000
E7-run01,479,262,239,0,239,5.0000,5.0000,5.0000
E7-run01,480,263,240,0,240,5.0000,5.0000,5.0000
E7-run01,481,263,240,0,240,5.0000,5.0000,5.0000
E7-run01,482,264,242,0,242,5.0000,5.0000,5.0000
E7-run01,483,265,238,0,238,5.0000,5.0000,5.0000
E7-run01,484,265,241,0,241,5.0000,5.0000,5.0000
E7-run01,485,266,240,0,240,5.0000,5.0000,5.0000
E7-run01,486,267,240,0,240,5.0000,5.0000,5.0000
E7-run01,487,267,241,0,241,5.0000,5.0000,5.0000
E7-run01,488,268,239,0,239,5.0000,5.0000,5.0000
E7-run01,489,268,239,0,239,5.0000,5.0000,5.0000
E7-run01,490,269,242,0,242,5.0000,5.0000,5.0000
E7-run01,491,270,239,0,239,5.0000,5.0000,5.0000
E7-run01,492,270,241,0,241,5.0000,5.0000,5.0000
E7-run01,493,271,240,0,240,5.0000,5.0000,5.0000
E7-run01,494,272,238,0,238,5.0000,5.0000,5.0000
E7-run01,495,272,242,0,242,5.0000,5.0000,5.0000
E7-run01,496,273,240,0,240,5.0000,5.0000,5.0000
E7-run01,497,273,240,0,240,5.0000,5.0000,5.0000
E7-run01,498,274,239,0,239,5.0000,5.0000,5.0000
E7-run01,499,275,239,0,239,5.0000,5.0000,5.0000
E7-run01,500,275,242,0,242,5.0000,5.0000,5.0000
E7-run01,501,276,240,0,240,5.0000,5.0000,5.0000
E7-run01,502,276,242,0,242,5.0000,5.0000,5.0000
E7-run01,503,277,238,0,238,5.0000,5.0000,5.0000
E7-run01,504,278,238,0,238,5.0000,5.0000,5.0000
E7-run01,505,278,243,0,243,5.0000,5.0000,5.0000
E7-run01,506,279,240,0,240,5.0000,5.0000,5.0000
E7-run01,507,280,241,0,241,5.0000,5.0000,5.0000
E7-run01,508,280,239,0,239,5.0000,5.0000,5.0000
E7-run01,509,281,237,0,237,5.0000,5.0000,5.0000
E7-run01,510,281,242,0,242,5.0000,5.0000,5.0000
E7-run01,511,282,241,0,241,5.0000,5.0000,5.0000
E7-run01,512,283,241,0,241,5.0000,5.0000,5.0000
E7-run01,513,283,239,0,239,5.0000,5.0000,5.0000
E7-run01,514,284,237,0,237,5.0000,5.0000,5.0000
E7-run01,515,285,242,0,242,5.0000,5.0000,5.0000
E7-run01,516,285,240,0,240,5.0000,5.0000,5.0000
E7-run01,517,286,241,0,241,5.0000,5.0000,5.0000
E7-run01,518,286,346,118,228,5.0000,5.0000,5.0000
E7-run01,519,287,423,190,233,5.0000,5.0000,5.0000
E7-run01,520,288,382,169,213,5.0000,5.0000,5.0000
E7-run01,521,288,360,180,180,5.0000,5.0000,5.0000
E7-run01,522,289,362,158,204,5.0000,5.0000,5.0000
E7-run01,523,289,264,139,125,0.1524,5.0000,5.0000
E7-run01,524,290,249,116,133,5.0000,5.0000,5.0000
E7-run01,525,291,274,143,131,0.1652,5.0000,5.0000
E7-run01,526,291,289,138,151,5.0000,5.0000,5.0000
E7-run01,527,292,270,140,130,0.1440,5.0000,5.0000
E7-run01,528,293,272,137,135,0.1472,5.0000,5.0000
E7-run01,529,293,326,179,147,0.1914,5.0000,5.0000
E7-run01,530,294,133,0,133,5.0000,5.0000,5.0000
E7-run01,531,294,142,0,142,5.0000,5.0000,5.0000
E7-run01,532,295,128,0,128,5.0000,5.0000,5.0000
E7-run01,533,296,138,0,138,5.0000,5.0000,5.0000
E7-run01,534,296,147,10,137,5.0000,5.0000,5.0000
E7-run01,535,297,387,121,266,5.0000,5.0000,5.0000
E7-run01,536,298,300,136,164,5.0000,5.0000,5.0000
E7-run01,537,298,446,170,276,5.0000,5.0000,5.0000
E7-run01,538,299,330,114,216,5.0000,5.0000,5.0000
E7-run01,539,299,264,136,128,4.3903,5.0000,5.0000
E7-run01,540,300,353,158,195,5.0000,5.0000,5.0000
E7-run01,541,300,264,120,144,5.0000,5.0000,5.0000
E7-run01,542,300,299,129,170,5.0000,5.0000,5.0000
E7-run01,543,300,300,128,172,5.0000,5.0000,5.0000
E7-run01,544,300,326,135,191,5.0000,5.0000,5.0000
E7-run01,545,300,277,139,138,0.1836,5.0000,5.0000
E7-run01,546,300,164,7,157,5.0000,5.0000,5.0000
E7-run01,547,300,153,0,153,5.0000,5.0000,5.0000
E7-run01,548,300,161,0,161,5.0000,5.0000,5.0000
E7-run01,549,300,151,0,151,5.0000,5.0000,5.0000
E7-run01,550,300,170,0,170,5.0000,5.0000,5.0000
E7-run01,551,300,290,0,290,5.0000,5.0000,5.0000
E7-run01,552,300,291,0,291,5.0000,5.0000,5.0000
E7-run01,553,300,291,0,291,5.0000,5.0000,5.0000
E7-run01,554,300,187,29,158,5.0000,5.0000,5.0000
E7-run01,555,300,346,180,166,1.0090,5.0000,5.0000
E7-run01,556,300,498,217,281,5.0000,5.0000,5.0000
E7-run01,557,300,404,170,234,5.0000,5.0000,5.0000
E7-run01,558,300,365,133,232,5.0000,5.0000,5.0000
E7-run01,559,300,220,97,123,5.0000,5.0000,5.0000
E7-run01,560,300,265,136,129,0.1712,5.0000,5.0000
E7-run01,561,300,308,147,161,5.0000,5.0000,5.0000
E7-run01,562,300,324,145,179,5.0000,5.0000,5.0000
E7-run01,563,300,311,149,162,5.0000,5.0000,5.0000
E7-run01,564,300,326,144,182,5.0000,5.0000,5.0000
E7-run01,565,300,301,131,170,5.0000,5.0000,5.0000
E7-run01,566,300,305,155,150,0.1852,5.0000,5.0000
E7-run01,567,300,323,168,155,0.1462,5.0000,5.0000
E7-run01,568,300,311,157,154,0.1483,5.0000,5.0000
E7-run01,569,300,319,166,153,0.1410,5.0000,5.0000
E7-run01,570,300,316,152,164,5.0000,5.0000,5.0000
E7-run01,571,300,308,155,153,0.1520,5.0000,5.0000
E7-run01,572,300,294,158,136,0.2388,5.0000,5.0000
E7-run01,573,300,246,105,141,5.0000,5.0000,5.0000
E7-run01,574,300,299,163,136,0.8822,5.0000,5.0000
E7-run01,575,300,327,181,146,0.6362,5.0000,5.0000
E7-run01,576,300,330,182,148,0.1446,5.0000,5.0000
E7-run01,577,300,295,154,141,0.1413,5.0000,5.0000
E7-run01,578,300,307,160,147,0.1409,5.0000,5.0000
E7-run01,579,300,308,166,142,0.1413,5.0000,5.0000
E7-run01,580,300,318,157,161,5.0000,5.0000,5.0000
E7-run01,581,300,281,156,125,0.1388,5.0000,5.0000
E7-run01,582,300,295,155,140,0.1408,5.0000,5.0000
E7-run01,583,300,299,160,139,0.1414,5.0000,5.0000
E7-run01,584,300,307,169,138,0.1396,5.0000,5.0000
E7-run01,585,300,298,159,139,0.1421,5.0000,5.0000
E7-run01,586,300,313,165,148,0.1433,5.0000,5.0000
E7-run01,587,300,304,164,140,0.1395,5.0000,5.0000
E7-run01,588,300,295,152,143,0.1435,5.0000,5.0000
E7-run01,589,300,295,166,129,0.1389,5.0000,5.0000
E7-run01,590,300,300,160,140,0.1400,5.0000,5.0000
E7-run01,591,300,304,167,137,0.1393,5.0000,5.0000
E7-run01,592,300,295,158,137,0.1410,5.0000,5.0000
E7-run01,593,300,309,163,146,0.1442,5.0000,5.0000
E7-run01,594,300,295,163,132,0.1404,5.0000,5.0000
E7-run01,595,300,302,158,144,0.1405,5.0000,5.0000
E7-run01,596,300,301,166,135,0.1412,5.0000,5.0000
E7-run01,597,300,299,162,137,0.1402,5.0000,5.0000
E7-run01,598,300,300,161,139,0.1409,5.0000,5.0000
E7-run01,599,300,306,171,135,0.1409,5.0000,5.0000
E7-run01,600,300,301,159,142,0.1412,5.0000,5.0000
E7-run01,601,300,308,171,137,0.1449,5.0000,5.0000
E7-run01,602,300,295,159,136,0.1409,5.0000,5.0000
E7-run01,603,300,304,165,139,0.1421,5.0000,5.0000
E7-run01,604,300,291,163,128,0.1410,5.0000,5.0000
E7-run01,605,300,304,166,138,0.1408,5.0000,5.0000
E7-run01,606,300,304,169,135,0.1402,5.0000,5.0000
E7-run01,607,300,306,167,139,0.1408,5.0000,5.0000
E7-run01,608,300,304,169,135,0.1402,5.0000,5.0000
E7-run01,609,300,302,166,136,0.1401,5.0000,5.0000
E7-run01,610,300,301,166,135,0.1402,5.0000,5.0000
E7-run01,611,300,300,169,131,0.1407,5.0000,5.0000
E7-run01,612,300,294,160,134,0.1404,5.0000,5.0000
E7-run01,613,300,302,172,130,0.1399,5.0000,5.0000
E7-run01,614,300,300,168,132,0.1405,5.0000,5.0000
E7-run01,615,300,302,167,135,0.1427,5.0000,5.0000
E7-run01,616,300,312,179,133,0.1426,5.0000,5.0000
E7-run01,617,300,300,166,134,0.1418,5.0000,5.0000
E7-run01,618,300,276,143,133,0.1460,5.0000,5.0000
E7-run01,619,300,129,0,129,5.0000,5.0000,5.0000
E7-run01,620,300,133,0,133,5.0000,5.0000,5.0000
E7-run01,621,300,124,0,124,5.0000,5.0000,5.0000
E7-run01,622,300,132,0,132,5.0000,5.0000,5.0000
E7-run01,623,300,179,0,179,5.0000,5.0000,5.0000
E7-run01,624,300,301,0,301,5.0000,5.0000,5.0000
E7-run01,625,300,300,0,300,5.0000,5.0000,5.0000
E7-run01,626,300,287,0,287,5.0000,5.0000,5.0000
E7-run01,627,300,132,0,132,5.0000,5.0000,5.0000
E7-run01,628,300,180,0,180,5.0000,5.0000,5.0000
E7-run01,629,300,300,0,300,5.0000,5.0000,5.0000
E7-run01,630,300,300,0,300,5.0000,5.0000,5.0000
E7-run01,631,300,286,0,286,5.0000,5.0000,5.0000
E7-run01,632,300,134,0,134,5.0000,5.0000,5.0000
E7-run01,633,300,1218,0,1218,5.0000,5.0000,5.0000
E7-run01,634,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,635,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,636,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,637,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,638,300,252,0,252,5.0000,5.0000,5.0000
E7-run01,639,300,300,0,300,5.0000,5.0000,5.0000
E7-run01,640,300,300,0,300,5.0000,5.0000,5.0000
E7-run01,641,300,299,0,299,5.0000,5.0000,5.0000
E7-run01,642,300,49,0,49,5.0000,5.0000,5.0000
E7-run01,643,300,1200,0,1200,5.0000,5.0000,5.0000
E7-run01,644,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,645,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,646,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,647,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,648,300,250,0,250,5.0000,5.0000,5.0000
E7-run01,649,300,300,0,300,5.0000,5.0000,5.0000
E7-run01,650,300,300,0,300,5.0000,5.0000,5.0000
E7-run01,651,300,300,0,300,5.0000,5.0000,5.0000
E7-run01,652,300,50,0,50,5.0000,5.0000,5.0000
E7-run01,653,300,1201,0,1201,5.0000,5.0000,5.0000
E7-run01,654,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,655,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,656,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,657,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,658,300,247,0,247,5.0000,5.0000,5.0000
E7-run01,659,300,299,0,299,5.0000,5.0000,5.0000
E7-run01,660,300,301,0,301,5.0000,5.0000,5.0000
E7-run01,661,300,300,0,300,5.0000,5.0000,5.0000
E7-run01,662,300,53,0,53,5.0000,5.0000,5.0000
E7-run01,663,300,1200,0,1200,5.0000,5.0000,5.0000
E7-run01,664,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,665,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,666,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,667,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,668,300,245,0,245,5.0000,5.0000,5.0000
E7-run01,669,300,300,0,300,5.0000,5.0000,5.0000
E7-run01,670,300,299,0,299,5.0000,5.0000,5.0000
E7-run01,671,300,300,0,300,5.0000,5.0000,5.0000
E7-run01,672,300,56,0,56,5.0000,5.0000,5.0000
E7-run01,673,300,1289,89,1200,5.0000,5.0000,5.0000
E7-run01,674,300,72,72,0,0.6239,0.6629,0.6694
E7-run01,675,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,676,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,677,300,93,93,0,0.1522,0.3390,0.5941
E7-run01,678,300,276,196,80,0.7243,5.0000,5.0000
E7-run01,679,300,525,226,299,5.0000,5.0000,5.0000
E7-run01,680,300,452,151,301,5.0000,5.0000,5.0000
E7-run01,681,300,411,111,300,5.0000,5.0000,5.0000
E7-run01,682,300,142,83,59,0.1369,5.0000,5.0000
E7-run01,683,300,127,81,46,0.1346,5.0000,5.0000
E7-run01,684,300,317,151,166,5.0000,5.0000,5.0000
E7-run01,685,300,349,176,173,0.7771,5.0000,5.0000
E7-run01,686,300,345,153,192,5.0000,5.0000,5.0000
E7-run01,687,300,167,72,95,5.0000,5.0000,5.0000
E7-run01,688,300,0,0,0,0.0000,0.0000,0.0000
E7-run01,689,300,195,81,114,5.0000,5.0000,5.0000
E7-run01,690,300,408,194,214,5.0000,5.0000,5.0000
E7-run01,691,300,303,190,113,0.1479,5.0000,5.0000
E7-run01,692,300,324,195,129,0.1469,5.0000,5.0000
E7-run01,693,300,292,155,137,0.7869,5.0000,5.0000
E7-run01,694,300,264,137,127,1.2847,5.0000,5.0000
E7-run01,695,300,199,85,114,5.0000,5.0000,5.0000
E7-run01,696,300,245,126,119,2.7401,5.0000,5.0000
E7-run01,697,300,298,198,100,2.0013,5.0000,5.0000
E7-run01,698,300,275,175,100,1.1246,5.0000,5.0000
E7-run01,699,300,266,163,103,0.9007,5.0000,5.0000
E7-run01,700,300,374,164,210,5.0000,5.0000,5.0000
E7-run01,701,300,353,169,184,5.0000,5.0000,5.0000
E7-run01,702,300,378,219,159,1.9071,5.0000,5.0000
E7-run01,703,300,278,171,107,0.1786,5.0000,5.0000
E7-run01,704,300,282,175,107,0.2179,5.0000,5.0000
E7-run01,705,300,323,195,128,0.3082,5.0000,5.0000
E7-run01,706,300,355,189,166,0.4070,5.0000,5.0000
E7-run01,707,300,342,176,166,0.3602,5.0000,5.0000
E7-run01,708,300,312,163,149,0.2006,5.0000,5.0000
E7-run01,709,300,263,160,103,0.1379,5.0000,5.0000
E7-run01,710,300,276,168,108,0.1388,5.0000,5.0000
E7-run01,711,300,310,187,123,0.2049,5.0000,5.0000
E7-run01,712,300,279,156,123,0.6941,5.0000,5.0000
E7-run01,713,300,312,177,135,1.1815,5.0000,5.0000
E7-run01,714,300,295,164,131,1.5873,5.0000,5.0000
E7-run01,715,300,296,174,122,1.6397,5.0000,5.0000
E7-run01,716,300,253,168,85,1.1856,5.0000,5.0000
E7-run01,717,300,244,159,85,1.2340,5.0000,5.0000
E7-run01,718,300,282,175,107,1.5214,5.0000,5.0000
E7-run01,719,300,292,155,137,2.8135,5.0000,5.0000
